Source,RA_ICRS,DE_ICRS,PQSO,PGal,Pstar,PWD,Pbin,Teff,logg,[Fe/H],Dist,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Teff-HS,logg1-MSC,logg-HS,logg-S,logg2-MSC
766432619732224,47.39805449064,2.44539163081,0.0,0.0,0.99976176,0.0,2.3824E-4,3861.525,4.7472,-0.3259,480.739,0.6443,0.4509,0.6193,0.3665,0.2528,8.434,0.5015,0.6083,0.07509547,0.578,3.143,0.6512536,,4.7612,,,4.7953
766497044140928,47.44650729452,2.4534115925,0.0,0.0,0.9999629,0.0,3.706E-5,3313.6243,4.9087,-0.0829,416.8002,0.354,0.2266,0.3421,0.1924,0.1498,10.3647,0.3429,,,,,,,,,,
766501339208192,47.43636607661,2.45444956216,0.0,0.0,0.9996796,0.0,3.2037E-4,3913.0894,4.3916,-0.0134,754.6248,0.8811,0.6135,0.8455,0.5002,0.3453,7.1635,0.8963,0.6655,0.092992514,,,0.52224857,,4.7982,,,4.8175
766501339208320,47.44051359039,2.44671578991,0.0,0.0,0.99997485,0.0,2.517E-5,5299.8364,4.6404,-0.8419,940.6623,0.2608,0.2129,0.2704,0.1553,0.1152,6.0569,0.6414,0.8248,0.47312582,0.883,3.831,0.6533925,,4.7188,,,4.6047
766535698599040,47.45839218209,2.46435344049,1.15E-6,5.0E-8,0.9999985,2.6E-7,0.0,,,,,,,,,,,,,,,,,,,,,
766565763488128,47.43379990203,2.46555483846,0.0,0.0,0.99996513,0.0,3.49E-5,6303.7944,4.2836,-0.4535,451.5167,0.3452,0.2956,0.368,0.2077,0.1604,3.8268,1.2331,1.2713,2.3232996,1.201,2.236,0.54081774,,4.2987,,,4.3953
766634483019008,47.39219922862,2.45171334735,0.0,0.0,0.9999905,0.0,9.43E-6,,,,,,,,,,,,,,,,,,,,,
766668842759296,47.40041807187,2.46135332899,0.0,0.0,0.9999975,1.0E-8,2.51E-6,,,,,,,,,,,,,,,,,,,,,
766737562237184,47.39821062166,2.46719572113,0.99252504,0.0,0.0074744,0.0,5.3E-7,5980.3716,4.7169,-3.7818,3613.3176,0.0038,0.0033,0.0041,0.0023,0.0018,5.6398,0.624,,,,,,,,,,
766771921975808,47.41229121848,2.46783302716,0.0,0.0,0.9999903,1.0E-8,9.71E-6,,,,,,,,,,,,,,,,,,,,,
766771921977472,47.42027360136,2.47850385399,1.65E-6,0.0,0.9999553,3.6E-7,4.273E-5,,,,,,,,,,,,,,,,,,,,,
766840641604480,47.40809917915,2.48765081394,6.128E-5,7.46E-6,0.99956626,6.55E-6,3.5849E-4,,,,,,,,,,,,,,,,,,,,,
766909360930048,47.45654287777,2.47491599327,1.0E-7,3.4E-7,0.99999493,5.0E-8,4.59E-6,,,,,,,,,,,,,,,,,,,,,
767046799886080,47.49126963357,2.49067933185,0.0,0.0,0.99994695,2.0E-8,5.305E-5,5387.197,4.7428,-1.4251,2425.205,0.0047,0.0039,0.0049,0.0028,0.0021,6.251,0.5704,0.5681,0.24358554,,,0.74759626,,4.4836,,,4.5531
767085454818048,47.49710766647,2.49795708676,2.5112E-4,0.0013215,0.99672526,4.65E-6,0.00169744,,,,,,,,,,,,,,,,,,,,,
767184238839040,47.44218771025,2.48891523401,0.0,0.0,0.99997485,1.0E-8,2.516E-5,,,,,,,,,,,,,,,,,,4.5616,,,4.5739
767218598579968,47.44592483851,2.50571190793,2.1E-7,3.74E-6,0.99998164,2.0E-8,1.441E-5,,,,,,,,,,,,,,,,,,,,,
767287318057088,47.43648143739,2.50859589089,1.2579E-4,5.6288E-4,0.99853593,2.33E-6,7.7297E-4,,,,,,,,,,,,,,,,,,,,,
767321677796096,47.45659430282,2.5112171281,0.0,0.0,0.9999939,0.0,6.07E-6,,,,,,,,,,,,,,,,,,,,,
767527836263552,47.54118574708,2.47822054094,0.0,0.0,0.9999964,0.0,3.54E-6,,,,,,,,,,,,,,,,,,,,,
767527836294656,47.53392502235,2.47658089744,0.00116112,4.873E-5,0.9984151,6.138E-5,3.137E-4,,,,,,,,,,,,,,,,,,,,,
767532131067776,47.54015363032,2.48312201576,0.00548907,4.576E-5,0.9926637,2.3055E-4,0.00157099,,,,,,,,,,,,,,,,,,,,,
767600850866688,47.5707084212,2.48634690603,0.0,0.0,0.9999754,0.0,2.463E-5,4519.559,4.4364,-0.6365,1601.0375,0.0098,0.0076,0.0098,0.0058,0.004,6.2984,0.8549,0.6393,0.15533121,0.727,3.261,0.5580874,,4.5574,,,4.8119
767635210086528,47.57753463086,2.50517732975,0.0,0.0,0.9999887,0.0,1.132E-5,,,,,,,,,,,,,,,,,,,,,
767635210604416,47.58362431567,2.50336842686,0.0,0.0,0.9999753,0.0,2.465E-5,5502.301,3.456,-0.1591,2518.165,0.5556,0.4523,0.574,0.331,0.2429,1.929,3.9215,2.9867,7.34368,1.465,2.916,0.2605423,,4.7022,,,4.4704
767635210604672,47.58428848485,2.49847027167,0.0,0.0,0.99992776,0.0,7.229E-5,5794.2173,4.2911,-0.2773,1060.2203,0.2863,0.2394,0.3006,0.1716,0.129,4.461,1.0884,1.3178,1.7560723,1.001,9.603,0.5055968,,4.2435,,,4.629
767703930081280,47.56656687359,2.51252254776,0.0,0.0,0.9999466,0.0,5.341E-5,5714.51,4.4324,-0.3431,958.4728,0.2199,0.1836,0.2306,0.1318,0.0989,4.9427,0.9004,1.0724,1.0941279,0.957,8.99,0.5678099,,4.6448,,,4.6654
767738289440384,47.52088141746,2.49006017409,1.679E-5,2.189E-5,0.99915797,1.51E-6,8.0177E-4,,,,,,,,,,,,,,,,,,,,,
767837073997312,47.52418032039,2.50336629025,0.0,0.0,0.9999477,0.0,5.231E-5,,,,,,,,,,,,,,,,,,,,,
767905793348736,47.55116134807,2.51765834029,0.0,0.0,0.99998635,0.0,1.365E-5,4829.6016,4.7864,-1.2182,1148.9429,0.0181,0.0144,0.0185,0.0107,0.0077,7.0628,0.505,0.5073,0.12512313,,,0.74242324,,4.3572,,,4.7446
767940153088128,47.54161315943,2.52237652173,0.0,3.0E-8,0.9999791,0.0,2.091E-5,3960.0103,4.8047,-0.6731,646.7266,0.2513,0.1809,0.2434,0.1447,0.0987,8.464,0.4516,0.3929,0.03274119,,,0.66116756,,4.7031,,,4.767
768219326333184,47.60520987328,2.5333354715,0.0,0.03964498,0.96035504,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
768421189428096,47.59085356088,2.54599335122,1.0581E-4,5.3816E-4,0.9977722,4.75E-6,0.00157908,,,,,,,,,,,,,,,,,,,,,
768459844324096,47.6032969008,2.56328988553,0.0,0.0,0.9976672,0.0,0.00233278,3721.4656,4.6292,-0.3385,289.9813,0.4999,0.3444,0.4816,0.2818,0.1997,8.3848,0.5736,0.5662,0.054496925,0.549,13.286,0.55706316,,4.8639,,,5.0351
768494203684224,47.57180004319,2.55638153277,0.0,1.0E-8,0.99999243,0.0,7.6E-6,,,,,,,,,,,,,,,,,,,,,
768562923162496,47.49846754025,2.50937461576,0.0,0.0,0.99999535,0.0,4.65E-6,,,,,,,,,,,,,,,,,,,,,
768562923508352,47.50640838664,2.50610757736,0.0,0.0,0.9999573,0.0,4.273E-5,5771.4326,4.4803,-0.5666,1158.7357,0.2398,0.2009,0.2525,0.1437,0.1088,5.0867,0.8297,1.1296,1.2401454,0.973,9.195,0.5897321,,4.5018,,,4.7167
768597283246208,47.51357635117,2.51926102054,0.0,0.0,0.99948806,0.0,5.1194E-4,3251.3555,5.0141,-0.2957,192.7057,0.7041,0.442,0.6744,0.3797,0.2945,11.1293,0.2514,0.2688,0.007299475,,,0.6070375,,4.8999,,,5.0914
768627347855232,47.49679263571,2.52226567921,3.0155E-4,4.1408E-4,0.99805576,1.702E-5,0.00121157,,,,,,,,,,,,,,,,,,,,,
768666002722688,47.50110382629,2.53281312568,0.0,0.0,0.99648726,0.0,0.00351277,3718.9473,4.7111,-0.4588,302.2635,0.705,0.4841,0.6765,0.3972,0.2794,8.6855,0.4951,0.4924,0.041560903,0.512,8.278,0.57704777,,4.8645,,,4.9935
768764786752768,47.51859383962,2.54304319076,0.0,0.0,0.9996796,0.0,3.2037E-4,5850.418,4.3147,-0.3301,344.833,0.1607,0.1347,0.1687,0.0965,0.0723,4.4909,1.0538,1.0729,1.1618907,0.985,7.264,0.4901579,,4.4946,,,4.6701
768769081593344,47.51010734741,2.54119988082,4.582E-5,4.415E-5,0.9969547,3.6E-6,0.0029517,,,,,,,,,,,,,,,,,,,,,
768833506286080,47.48263466964,2.52439099011,0.04954436,4.3E-7,0.95044214,2.0E-8,1.316E-5,,,,,,,,,,,,,,,,,,,,,
768867866025088,47.49416348299,2.53196378246,3.4842E-4,0.0,0.999638,3.0E-8,1.353E-5,5144.2188,4.7949,-1.6056,2814.32,0.002,0.0017,0.0021,0.0012,9.0E-4,6.7033,0.5139,,,,,,,,,,
768902227133568,47.47394502501,2.53641355799,0.0,1.0E-8,0.99998724,0.0,1.277E-5,,,,,,,,,,,,,,,,,,,,,
769009599823104,47.51009043281,2.55402615285,7.161E-5,6.01E-6,0.9996825,7.77E-6,2.3216E-4,,,,,,,,,,,,,,,,,,,,,
769039664719872,47.48780314762,2.55346933186,0.0,0.0,0.999853,0.0,1.4697E-4,3202.0833,4.8366,-0.5612,335.3048,0.1064,0.0685,0.101,0.0579,0.0431,11.0778,0.2657,,,,,,,,,,
769039664720000,47.49161416661,2.55401194338,2.0E-8,0.0,0.9999822,4.0E-8,1.78E-5,,,,,,,,,,,,,,,,,,,,,
769043959844096,47.49846871663,2.55282246194,0.0,0.0,0.9997813,0.0,2.1868E-4,5705.4976,4.1657,-0.1235,623.2736,0.2425,0.2018,0.2535,0.1453,0.1082,4.1478,1.295,1.374,1.7890714,0.978,11.212,0.43175322,,4.5532,,,4.3669
769215758250880,47.54815526023,2.55718037326,1.2813E-4,9.51E-6,0.9993579,1.474E-5,4.8971E-4,,,,,,,,,,,,,,,,,,,,,
769245823151488,47.56218619101,2.56646129555,0.0,0.0,0.99997234,1.0E-8,2.769E-5,,,,,,,,,,,,,,,,,,,,,
769245823219072,47.56084507915,2.56567162127,1.0E-8,3.0E-8,0.99999523,0.0,4.72E-6,,,,,,,,,,,,,,,,,,,,,
769284477666560,47.58962700374,2.57577649223,0.9998494,0.0,1.5066E-4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
769318837749632,47.55785932181,2.5740310281,0.0,0.0,0.9999851,0.0,1.49E-5,,,,,,,,,,,,,,,,,,,,,
769353197204224,47.57288414252,2.59112677631,1.2727E-4,2.324E-5,0.99874854,4.0E-6,0.00109683,,,,,,,,,,,,,,,,,,,,,
769353197430528,47.56754185037,2.58457639073,5.168E-5,2.86E-6,0.9993297,2.22E-6,6.1353E-4,,,,,,,,,,,,,,,,,,,,,
769383262104704,47.52489124456,2.56551812671,0.0,0.0,0.9993886,0.0,6.1143E-4,3431.621,4.2681,-0.1988,668.3312,1.0758,0.6881,1.0363,0.5848,0.4515,8.1649,0.8475,0.6182,0.04803846,,,0.3647501,,4.8528,,,4.8603
769387556999808,47.52929176472,2.57039147939,4.731E-5,1.44E-5,0.9993931,1.49E-6,5.4369E-4,,,,,,,,,,,,,,,,,,,,,
769456276704128,47.51489911594,2.57276951102,0.0,0.0,0.99998784,0.0,1.219E-5,,,,,,,,,,,,,,,,,,4.8713,,,4.7308
769456276906624,47.51376650475,2.57308875333,0.0,0.0,0.99998814,0.0,1.187E-5,,,,,,,,,,,,,,,,,,,,,
769520701200128,47.54557755456,2.58060500342,0.0,0.0,0.99998325,0.0,1.672E-5,,,,,,,,,,,,,,,,,,,,,
769555060798720,47.55728552192,2.59145854536,0.0,0.0,0.9999843,1.0E-8,1.567E-5,5444.286,4.6622,-1.1848,1726.2377,0.006,0.005,0.0063,0.0036,0.0027,6.0052,0.6219,0.6166,0.30004635,,,0.6788243,,4.693,,,4.7698
769555060866560,47.5544547967,2.58988006444,0.0,0.0,0.99997,0.0,3.0E-5,,,,,,,,,,,,,,,,,,,,,
769696795076096,47.38296796112,2.48648190399,7.04E-5,3.7844E-4,0.99820113,1.84E-6,0.00134824,,,,,,,,,,,,,,,,,,,,,
769761219216768,47.36560288525,2.48958611244,0.0,0.0,0.999995,0.0,4.97E-6,3739.2534,4.771,-1.2412,742.6232,0.0047,0.0033,0.0045,0.0027,0.0018,9.5238,0.3217,,,,,,,,,,
769799873808896,47.40182388281,2.49064171215,1.815E-5,6.14E-6,0.9996591,6.3E-7,3.1594E-4,,,,,,,,,,,,,,,,,,,,,
769967377649152,47.35796336944,2.50482141273,0.11125707,2.5E-6,0.8887261,4.0E-8,1.438E-5,,,,,,,,,,,,,,,,,,,,,
770036099622912,47.35568533691,2.51307262315,0.0,0.0,0.99999374,0.0,6.28E-6,,,,,,,,,,,,,,,,,,,,,
770040392259840,47.3599999686,2.50869904362,0.0,0.0,0.9999929,0.0,7.08E-6,,,,,,,,,,,,,,,,,,,,,
770143470899072,47.36297419974,2.51548674964,9.0E-8,8.3E-7,0.99997425,0.0,2.486E-5,,,,,,,,,,,,,,,,,,,,,
770143471474560,47.3660861766,2.5217795234,0.0,0.0,0.99993986,0.0,6.014E-5,4447.4478,4.656,-0.0138,720.6315,0.4305,0.3235,0.4229,0.2523,0.1706,7.0143,0.6496,0.6859,0.16348666,0.711,3.467,0.68704337,,4.8222,,,4.7442
770173536226816,47.38038482255,2.52945494348,0.0,0.0,0.9999974,0.0,2.63E-6,,,,,,,,,,,,,,,,,,,,,
770212191151232,47.4168059932,2.51838298703,2.8354E-4,0.9966643,0.00305215,0.0,2.0E-8,,,,,,,,,,,,,,,,,,,,,
770310975036288,47.41186271628,2.52910558211,0.0,0.0,0.9999831,2.0E-8,1.696E-5,5292.2163,4.7843,-1.729,2284.4233,0.0025,0.0021,0.0026,0.0015,0.0011,6.5128,0.5265,,,,,,,,,,
770418349380608,47.42322057353,2.54092644099,0.0,0.0,0.99994314,0.0,5.688E-5,4272.288,4.6804,0.0033,609.8811,0.6954,0.5086,0.6746,0.4037,0.2709,7.3837,0.617,0.7288,0.15891877,0.705,5.087,0.68921787,,4.8396,,,4.8305
770448414135040,47.43500470389,2.55193345734,0.0,0.0,0.9999961,0.0,3.84E-6,,,,,,,,,,,,,,,,,,,,,
770452709171968,47.43415155399,2.54849697922,2.434E-5,1.212E-5,0.999522,2.44E-6,4.3912E-4,,,,,,,,,,,,,,,,,,,,,
770551493275008,47.38210198405,2.53192977393,1.622E-5,4.163E-5,0.9999378,0.0,4.4E-6,,,,,,,,,,,,,,,,,,,,,
770620212752384,47.42391400837,2.5434852512,3.7992E-4,2.126E-5,0.99926573,1.373E-5,3.1933E-4,,,,,,,,,,,,,,,,,,,,,
770624507810560,47.42494667859,2.54905452391,0.0,0.0,0.9999735,0.0,2.654E-5,5070.41,4.6703,-1.0135,1604.2638,0.0059,0.0048,0.0061,0.0035,0.0026,6.4384,0.5973,0.5829,0.20153221,,,0.66382873,,4.7968,,,4.5821
770792012024832,47.33939671253,2.51131477498,1.014E-5,2.47E-6,0.9995412,1.28E-6,4.449E-4,,,,,,,,,,,,,,,,,,,,,
770826371180800,47.32209483638,2.51866904315,0.0,0.0,0.9999879,0.0,1.211E-5,,,,,,,,,,,,,,,,,,,,,
770968105195264,47.33672264057,2.54276843918,0.0,0.0,0.9999586,0.0,4.141E-5,5036.899,4.5195,-0.0048,464.0385,0.2821,0.2244,0.2863,0.1676,0.1187,5.7386,0.8309,0.8266,0.39614397,0.798,12.17,0.6399231,,4.7726,,,4.799
771002464933504,47.35159630233,2.53840047831,0.0,0.0,0.9999607,1.0E-8,3.931E-5,5321.0015,4.4975,-0.0926,1322.5599,0.5006,0.4,0.5098,0.2977,0.2122,5.4493,0.8314,0.8086,0.46996984,0.908,1.191,0.59606266,,4.6543,,,4.7381
771032529541760,47.30417458346,2.52426159627,1.0E-8,0.0,0.9999957,2.0E-8,4.25E-6,,,,,,,,,,,,,,,,,,,,,
771032529541888,47.30929521581,2.52629521557,0.0,0.0,0.9999789,0.0,2.109E-5,,,,,,,,,,,,,,,,,,,,,
771208623363584,47.33654962158,2.54984474644,0.0,0.0,0.9999741,0.0,2.592E-5,,,,,,,,,,,,,,,,,,4.7373,,,4.7648
771238687975936,47.3263080135,2.55571328562,0.0,1.1E-7,0.999998,0.0,1.91E-6,,,,,,,,,,,,,,,,,,,,,
771273047714432,47.32716050451,2.55778142494,0.0,0.0,0.9999938,0.0,6.22E-6,,,,,,,,,,,,,,,,,,,,,
771311702578432,47.37967686542,2.54488122738,0.0,0.0,0.9996796,0.0,3.2037E-4,4418.6094,4.5125,-0.9248,501.8701,0.1376,0.1053,0.1371,0.0809,0.0562,6.8141,0.7185,0.7061,0.17315593,0.703,8.354,0.5628804,,4.7341,,,4.6011
771376126928768,47.36249205464,2.55231106324,7.182E-5,4.561E-5,0.9985116,9.8E-7,0.00137003,,,,,,,,,,,,,,,,,,,,,
771410487325312,47.37420647132,2.57331629433,0.0,0.0,0.9999889,0.0,1.107E-5,,,,,,,,,,,,,,,,,,,,,
771483501269376,47.40263290581,2.57298368885,0.0,0.0,0.99996746,0.0,3.253E-5,5050.0034,3.6662,0.0302,529.144,0.2436,0.1945,0.2477,0.1448,0.1029,3.261,2.5863,2.3309,3.232803,1.12,7.562,0.29018715,,4.3324,,3.59,4.4442
771582285501696,47.35321949066,2.56195677396,0.0,2.0E-8,0.99998677,0.0,1.326E-5,,,,,,,,,,,,,,,,,,,,,
771616645099136,47.36661763782,2.5699939651,0.0,0.0,0.99999875,0.0,1.25E-6,,,,,,,,,,,,,,,,,,,,,
771655299961984,47.33460865677,2.57280795187,0.0,0.0,0.9999508,0.0,4.917E-5,3291.6895,4.9411,-0.1403,435.3792,0.0046,0.003,0.0045,0.0025,0.002,10.585,0.3148,,,,,,,,,,
771788444447104,47.35603318166,2.59245040774,5.377E-5,1.403E-5,0.99912685,2.82E-6,8.025E-4,,,,,,,,,,,,,,,,,,,,,
771857163265152,47.46627070966,2.5467446217,0.0,0.0,0.9999732,0.0,2.686E-5,,,,,,,,,,,,,,,,,,,,,
771857163265792,47.46132195345,2.55029683183,0.0,0.0,0.9999943,0.0,5.69E-6,,,,,,,,,,,,,,,,,,,,,
771857163407744,47.46811999299,2.54698814182,0.0,0.0,0.9999951,0.0,4.85E-6,,,,,,,,,,,,,,,,,,,,,
771891523072640,47.47485612077,2.55768692292,0.00944318,5.131E-5,0.9894051,0.00110034,0.0,,,,,,,,,,,,,,,,,,,,,
771895817787136,47.4646477612,2.55608026019,3.7617E-4,3.997E-5,0.9984746,4.882E-5,0.00106039,,,,,,,,,,,,,,,,,,,,,
771895818129024,47.46905715026,2.56114170769,0.0,0.0,0.99995685,0.0,4.315E-5,5831.989,4.4733,-0.7054,845.2506,0.2795,0.2348,0.295,0.1675,0.1275,5.0529,0.8289,0.9648,0.96504503,1.041,1.633,0.57336795,,4.6314,,,4.3848
771964537605888,47.4603068834,2.55786942676,0.0,0.0,0.99993235,0.0,6.76E-5,4504.5776,4.6678,0.2731,556.4623,0.5817,0.4357,0.5698,0.3408,0.229,6.8959,0.6619,0.7037,0.18805802,0.726,6.438,0.72413766,,4.6022,,,5.0615
771994602361984,47.48535915992,2.55815379222,0.0,0.0,0.9999937,0.0,6.3E-6,,,,,,,,,,,,,,,,,,,,,
772028962080512,47.50008759149,2.57511105848,0.0,0.0,0.9999936,0.0,6.35E-6,,,,,,,,,,,,,,,,,,,,,
772063321635200,47.47014295053,2.57934177058,0.0,0.0,0.99987376,0.0,1.2623E-4,5796.718,4.3544,-0.3436,437.386,0.2702,0.2261,0.2839,0.1619,0.122,4.6559,0.9963,1.0277,1.0703304,0.998,5.436,0.52338445,,4.5284,,,4.776
772063321698304,47.47380147769,2.5788229592,0.0,0.0,0.9999795,0.0,2.052E-5,5260.8105,4.6166,-1.0569,1421.3066,0.0092,0.0075,0.0096,0.0055,0.0041,6.0464,0.6567,0.703,0.33877328,0.88,2.954,0.6455097,,4.848,,,4.6904
772097681577856,47.49057976543,2.58199803666,0.0,0.0,0.9999935,0.0,6.51E-6,,,,,,,,,,,,,,,,,,,,,
772132041173888,47.43696874289,2.56144541573,0.0,0.0,0.99994355,0.0,5.641E-5,4177.2812,4.7578,-0.6006,793.6798,0.0443,0.0328,0.0434,0.0258,0.0176,7.9129,0.5053,0.6833,0.12656628,0.651,3.625,0.6762719,,4.7987,,,4.6283
772166401054208,47.44503280324,2.57216298335,8.297E-5,8.71E-6,0.998798,4.5E-6,0.00110583,,,,,,,,,,,,,,,,,,,,,
772235121754240,47.43781221456,2.58937918598,1.0E-8,3.0E-8,0.99998546,0.0,1.445E-5,,,,,,,,,,,,,,,,,,,,,
772269480129280,47.45984351781,2.58809075613,4.8863E-4,1.336E-5,0.99861187,2.59E-5,8.603E-4,,,,,,,,,,,,,,,,,,,,,
772303839869056,47.47482961145,2.599759864,0.0,0.0,0.99997985,0.0,2.014E-5,4754.908,4.7361,-0.9959,1236.9874,0.0464,0.0366,0.0471,0.0275,0.0196,7.0292,0.5362,0.4986,0.11101649,,,0.72164816,,4.5983,,,4.7384
772411214203904,47.50668721855,2.57627625997,6.3E-7,0.0,0.9999935,0.0,5.9E-6,,,,,,,,,,,,,,,,,,,,,
772479933735296,47.49913577665,2.58881359812,1.514E-5,5.528E-5,0.99937516,7.9E-7,5.5357E-4,,,,,,,,,,,,,,,,,,,,,
772509998300416,47.50572168614,2.60740196601,0.0,0.0,0.99986607,0.0,1.3393E-4,3203.539,5.0035,-0.2105,321.3394,0.0086,0.0054,0.0083,0.0046,0.0037,11.2538,0.2531,,,,,,,,,,
772544358037504,47.53052689803,2.5988139617,0.0,0.0,0.99998015,5.0E-8,1.978E-5,,,,,,,,,,,,,,,,,,,,,
772613077449728,47.51402751573,2.61219684017,0.0,0.0,0.9999107,0.0,8.932E-5,6413.6753,4.3111,-0.4915,400.6515,0.2271,0.1964,0.2434,0.137,0.1064,3.8481,1.1879,1.1806,2.1292403,1.248,0.21,0.56460875,,4.4085,,4.4,4.3707
772617372666752,47.51296593335,2.6065227642,0.0,0.0,0.99998814,0.0,1.187E-5,5721.322,3.6729,-0.04,2619.76,0.8376,0.6757,0.8594,0.4986,0.3609,2.392,2.9007,4.8387,16.364655,1.751,1.724,0.5189004,,4.799,,,4.5673
772617372666880,47.51418132162,2.60504953629,0.0,0.0,0.99944246,0.0,5.5754E-4,,,,,,,,,,,,,,,,,,4.7999,,,4.9921
772750516608256,47.47586129151,2.61118690395,0.0,0.0,0.9999895,0.0,1.047E-5,,,,,,,,,,,,,,,,,,,,,
772823530723584,47.50115376675,2.62482058644,0.0,0.0,0.9999953,0.0,4.71E-6,,,,,,,,,,,,,,,,,,,,,
772823530784128,47.50698188181,2.61454167233,0.00233119,1.377E-5,0.9959695,2.669E-4,0.0014186,,,,,,,,,,,,,,,,,,,,,
772926610334336,47.50064751628,2.63511270685,4.6268E-4,0.00317241,0.9953885,9.7E-6,9.6666E-4,,,,,,,,,,,,,,,,,,,,,
772956674896384,47.41791097615,2.58534712651,0.0,0.0,0.99986607,0.0,1.3393E-4,3789.6926,4.3909,-0.1439,1323.7178,0.6094,0.4208,0.5869,0.344,0.2429,7.3882,0.8806,,,,,,,,,,
772991034635776,47.42969066109,2.59376131399,0.0,0.0,0.999999,0.0,1.03E-6,,,,,,,,,,,,,,,,,,,,,
772991034636160,47.43042907088,2.59586034106,3.779E-5,5.9336E-4,0.9977886,1.19E-6,0.0015791,,,,,,,,,,,,,,,,,,,,,
773025394374272,47.40655540896,2.59415465731,0.0,0.0,0.99999344,0.0,6.53E-6,3710.4456,4.3134,-1.9775,581.6664,0.0092,0.0065,0.0088,0.0053,0.0035,9.3056,0.3596,0.5167,0.04557822,0.512,5.516,0.17441161,,4.8342,,,4.8039
773025394374400,47.40435855344,2.59549116522,0.0,0.0,0.999981,0.0,1.903E-5,4767.0044,4.8897,-1.9599,1252.0026,0.0222,0.0176,0.0227,0.0131,0.0096,7.5457,0.4177,0.4141,0.080168866,,,0.75989944,,4.5829,,,4.6607
773029689495040,47.40231647073,2.59887020011,0.0,0.0,0.9999528,0.0,4.72E-5,5969.668,3.9797,0.2091,657.7905,0.4634,0.387,0.485,0.278,0.207,2.9902,1.9876,1.8636,3.9943056,1.198,5.287,0.4568475,,4.109,,,4.8421
773064048651776,47.42068932522,2.60853014836,0.0,0.0,0.9999957,0.0,4.25E-6,,,,,,,,,,,,,,,,,,,,,
773162833329536,47.43193041443,2.60706013844,0.0,0.0,0.99994254,0.0,5.744E-5,,,,,,,,,,,,,,,,,,4.4868,,,4.5496
773197193069056,47.44057774369,2.62112284963,2.0E-8,9.0E-8,0.99999267,1.0E-8,7.22E-6,,,,,,,,,,,,,,,,,,,,,
773265912683648,47.41328422537,2.60963843497,0.0,0.0,0.9999762,0.0,2.384E-5,,,,,,,,,,,,,,,,,,,,,
773270207718912,47.40834267992,2.60989842704,7.36E-6,7.0E-8,0.99998,1.0E-8,1.266E-5,,,,,,,,,,,,,,,,,,,,,
773304566821120,47.38206461406,2.61401984338,0.0,0.0,0.99999833,0.0,1.7E-6,,,,,,,,,,,,,,,,,,,,,
773368991827072,47.41820795817,2.62123292442,0.0,0.0,0.99995637,0.0,4.361E-5,,,,,,,,,,,,,,,,,,,,,
773403352865024,47.42963252612,2.62287043523,0.0,0.0,0.99981314,0.0,1.869E-4,3169.4365,4.9861,-0.076,311.1062,0.0186,0.0116,0.018,0.01,0.008,11.2365,0.2704,,,,,,,,,,
773407646616192,47.4288263248,2.62353390391,0.0,0.0,0.9999531,0.0,4.692E-5,4710.778,4.534,-0.5181,865.2705,0.0343,0.0269,0.0346,0.0203,0.0143,6.3582,0.7419,0.8372,0.30814317,0.745,,0.59152657,,4.4724,,,4.82
773437711238400,47.40342298374,2.62820889766,0.00293636,7.995E-5,0.9969757,2.0E-8,7.89E-6,,,,,,,,,,,,,,,,,,,,,
773437711239296,47.4071504722,2.63536789403,0.06467424,1.2E-7,0.93532026,3.0E-8,5.33E-6,,,,,,,,,,,,,,,,,,,,,
773437711893376,47.40710612104,2.62380838643,2.0E-8,0.0,0.9999938,0.0,6.2E-6,,,,,,,,,,,,,,,,,,,,,
773540790453632,47.47056007366,2.62818155716,0.99999994,1.0E-8,0.0,0.0,5.0E-8,,,,,,,,,,,,,,,,,,,,,
773575150192256,47.44948498638,2.6307542272,0.0,0.0,0.99999404,0.0,5.97E-6,,,,,,,,,,,,,,,,,,,,,
773575150192896,47.44989657733,2.63560115208,0.0,0.0,0.9999975,0.0,2.52E-6,3897.5994,4.581,-2.0018,657.5876,0.0037,0.0027,0.0036,0.0021,0.0014,9.2936,0.3165,,,,,,,,,,
773575150257408,47.44692608582,2.62487611912,0.0,0.0,0.9999874,0.0,1.26E-5,,,,,,,,,,,,,,,,,,,,,
773643869670528,47.48482033296,2.6451620128,0.04042923,0.95957077,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
773648164782848,47.48597535292,2.64175342086,0.0,0.0,0.999739,0.0,2.6105E-4,4235.8003,4.4476,0.4136,625.9464,1.0941,0.7811,1.0518,0.6279,0.4239,6.6108,0.916,0.7945,0.18421608,,,0.6216444,,4.803,,,4.8678
773716884259712,47.46437403731,2.65050905121,0.0,0.0,0.9999536,0.0,4.637E-5,,,,,,,,,,,,,,,,,,,,,
773716884260224,47.47115618754,2.64186066604,0.0,0.0,0.9999799,0.0,2.006E-5,5146.038,4.6516,-0.7501,751.2082,0.1849,0.1492,0.19,0.11,0.08,6.2461,0.6288,0.7956,0.38157454,0.836,5.658,0.655607,,4.5883,,,4.6295
